Customer ID,Customer Name,Age,Gender,Location,Marital Status,Designation,Email ID,Purchased Product Type,Earning,Earning Potential,Spending Limit,Marketing Costs,Revenue,Net Profit
9328,Brittany Kelley,51,Female,Matthewview,Married,"Therapist, nutritional",johnsonjustin@example.com,Clothing,12400,15600,28500,6000,15800,19700
1451,Jeffery Acosta,19,Male,North Natalietown,Divorced,Interior and spatial designer,kristietaylor@example.com,Furniture,5800,6400,17300,12300,20200,18500
1449,Rebecca Thomas,52,Male,Traceytown,Married,"Engineer, maintenance (IT)",paul21@example.net,Other,10900,19100,35600,4200,11800,9900
4495,Angie Walker,54,Female,Jilltown,Single,"Engineer, control and instrumentation",creyes@example.org,Other,12300,18400,33600,3300,9300,7900
2424,Adam Fletcher MD,52,Other,Rayborough,Widowed,Energy manager,thomasdanielle@example.net,Clothing,12200,16900,36000,9400,18500,14600
4223,Alice Campos,42,Male,Brownberg,Divorced,Animator,zacharyfranklin@example.com,Appliances,16600,23600,42900,4100,12500,12600
8817,James Carlson,56,Male,Tanyaburgh,Single,Information systems manager,williamsonkevin@example.org,Books,6800,8100,24500,2000,6600,10200
7914,Mary Price,63,Male,Port Martinland,Single,Medical physicist,nmoore@example.net,Electronics,10900,20000,40800,12800,21900,26400
9235,Jorge Hernandez,54,Male,New Jamesville,Divorced,Solicitor,nicole56@example.net,Electronics,11700,18300,30700,2200,7900,7200
1764,Lisa Mccullough,22,Male,Samuelbury,Divorced,Art therapist,uherrera@example.net,Books,20000,21500,43200,5300,6700,2600
4774,Timothy Grant Jr.,63,Other,Lewiston,Single,"Embryologist, clinical",christianjoyce@example.org,Other,10000,13600,30000,12000,13200,15200
5733,Madeline Sandoval,50,Other,Lake Lisa,Single,Teaching laboratory technician,briancross@example.com,Electronics,15800,16800,36300,11100,20800,18000
3274,Ricardo Mann,35,Male,Aprilview,Single,Automotive engineer,ypaul@example.com,Electronics,7900,17600,28400,13700,22100,23100
6735,Brittany Martinez,61,Male,Jeremymouth,Divorced,Nutritional therapist,jenniferjennings@example.com,Books,18900,20900,49100,1700,4500,3500
8531,Misty Porter,59,Male,Chungport,Widowed,Publishing rights manager,oroberts@example.com,Clothing,10700,14100,32100,10700,10700,10200
2419,Sarah Brown,20,Other,North Michaelland,Single,Research scientist (medical),sullivanstephen@example.net,Appliances,8800,14500,27300,11900,16200,13900
4967,Jennifer Trujillo,36,Female,Lake Mackenzie,Single,Holiday representative,gonzalezjohn@example.org,Electronics,11800,18300,37400,5400,9900,12200
8299,Marilyn Hopkins,23,Other,East Victoria,Single,Quantity surveyor,jasmin40@example.com,Electronics,8600,10400,26600,10000,18100,16500
6515,Andrew Higgins,43,Other,West Jacquelineville,Married,Training and development officer,bpatrick@example.net,Furniture,6800,12300,28900,6400,10100,7400
8476,Stephen Allen,51,Female,West William,Widowed,"Lecturer, further education",eyoung@example.org,Electronics,6500,7600,22700,5700,12700,17200
4360,Laura Goodwin,54,Other,Kristophermouth,Widowed,Town planner,edward40@example.org,Other,9200,12000,25300,8000,14600,18300
9793,Joanna Dillon DDS,63,Other,West Tyronehaven,Married,"Radiographer, therapeutic",barrerakelly@example.org,Electronics,12800,18500,34300,8100,12800,10200
2125,Jason Anderson,64,Female,North Randall,Single,Meteorologist,joshua14@example.org,Clothing,19500,23900,47200,12400,21300,22600
8235,Tara Green,34,Female,South Nathanfort,Single,"Therapist, occupational",anthony61@example.org,Clothing,12300,12600,26700,4800,6100,10500
6927,Jodi Hill,52,Female,Davidstad,Married,"Education officer, community",nancyrichard@example.org,Other,16200,21500,46100,1800,2300,-200
5139,Susan Rodriguez,55,Other,Mccarthymouth,Married,Sub,markjames@example.org,Electronics,8100,8700,23400,7200,9300,7300
9189,Steven Kelly,47,Other,North Theresaborough,Widowed,Production engineer,blowery@example.org,Books,16900,21900,41600,8500,14800,19200
7248,Jessica Roman,35,Female,Beardshire,Widowed,Osteopath,rryan@example.org,Clothing,12700,19100,37000,13700,15400,13400
4040,Aaron Martin,18,Male,Alvarezshire,Divorced,"Accountant, chartered management",elizabeth05@example.net,Appliances,15300,20000,39100,11500,20600,18900
5272,Jasmine Mcguire,42,Female,Jonesfurt,Married,"Therapist, horticultural",courtney56@example.com,Other,11900,14900,30300,15000,24500,22100
6305,Miguel Smith,63,Male,East Shaun,Married,Health service manager,leonscott@example.org,Furniture,17800,22700,41200,13200,22400,20300
2708,Mike Reeves,45,Male,Gloriafort,Married,Community pharmacist,danielle03@example.com,Electronics,18800,19800,45700,2500,7700,5200
3723,Deborah Castro,52,Other,Kimshire,Widowed,Multimedia programmer,kellymelissa@example.org,Appliances,17600,22300,47400,3200,4500,2600
6099,Deborah Fernandez,32,Other,Rodrigueztown,Married,Community education officer,kyle64@example.org,Other,16200,19000,44600,8100,11300,14200
5048,James Ross II,25,Male,Rachelton,Divorced,Systems analyst,zclark@example.net,Other,7000,7300,16500,10800,18600,18100
1218,Melanie Black,50,Female,East Michaela,Married,"Scientist, marine",michelle06@example.net,Electronics,6000,10000,24000,4500,7000,3900
1456,Emily Thomas,27,Male,Lake Morgan,Single,"Engineer, broadcasting (operations)",towens@example.com,Clothing,16000,17200,41800,11700,14100,19000
2063,Cheryl Burnett,36,Other,Charleschester,Divorced,Chemical engineer,tgregory@example.net,Furniture,13200,22300,40900,6100,7600,3900
4764,Trevor Cohen,65,Other,New Justinton,Widowed,"Doctor, general practice",patricia45@example.net,Appliances,11400,19700,38200,14400,19400,15900
8301,Catherine Bishop,24,Other,South Christopher,Widowed,Diplomatic Services operational officer,sean46@example.com,Appliances,5600,9800,21700,7300,10000,6000
5241,Deborah Cooper,24,Female,South Jean,Divorced,Magazine features editor,hamiltoneric@example.org,Appliances,7300,9100,17000,14900,20700,24300
5844,Sandra Smith,47,Female,Martinton,Divorced,Recycling officer,kenneth40@example.org,Books,10800,12500,27700,1400,11400,14800
9970,Mary Fernandez,33,Male,New Rebeccaview,Divorced,Holiday representative,amandapeters@example.net,Furniture,19700,20100,48000,10700,13100,14400
9844,Meagan Mills,27,Male,North Joseph,Divorced,"Scientist, physiological",jessicagarcia@example.net,Other,20000,23600,52100,10100,19200,22000
9940,Margaret Bailey,41,Male,West Todd,Widowed,Economist,laurieharvey@example.org,Electronics,5500,11500,21800,13200,17500,12500
1104,Valerie Dixon,55,Male,Andersonfurt,Divorced,Armed forces logistics/support/administrative officer,katherinecallahan@example.net,Electronics,11800,20700,42500,14900,16200,20900
4826,Robert Neal,41,Other,Port Michael,Divorced,"Accountant, chartered management",justin37@example.net,Electronics,19700,21400,47800,13400,23000,24900
8670,James White,39,Female,East Derrickhaven,Single,Graphic designer,amanda47@example.net,Other,6000,15700,25700,9800,15100,10600
3999,Amanda Schneider,24,Male,West Julie,Single,Haematologist,nicholaskim@example.net,Electronics,9400,18400,36700,13800,14300,15400
8114,Allison Campbell,19,Other,Reedmouth,Single,Systems developer,bowenchristopher@example.net,Clothing,17000,23000,45300,9200,17300,17000
9895,Marie Coleman,60,Female,North Christina,Widowed,Solicitor,kaylagraham@example.org,Clothing,18200,23900,47300,10900,19500,22400
2755,David Shaw,32,Female,Lake Vernon,Divorced,"Production assistant, television",eric33@example.org,Electronics,16300,24100,42300,7900,15400,14400
9383,Cynthia Wolf,56,Male,Jenkinsmouth,Single,Hotel manager,hernandezzachary@example.net,Furniture,12100,12100,28000,5600,7100,8400
9559,Jack Gutierrez,42,Male,Hallborough,Widowed,Learning mentor,derekking@example.net,Clothing,9600,10600,25000,1600,11400,13700
4755,David Sexton,27,Male,Penafurt,Married,Air cabin crew,johnsonbrian@example.org,Clothing,19900,20100,42300,9100,14800,13300
8715,Tammy Allen,60,Female,Stevenview,Widowed,Dealer,cassandra07@example.org,Appliances,16100,19300,45000,6600,12400,13600
4106,Michael Merritt,52,Female,Kathyfurt,Divorced,"Optician, dispensing",msmith@example.com,Other,17500,20200,44500,1700,10100,7400
8340,Joanne Schwartz,49,Other,Tiffanyhaven,Married,Actuary,jandrews@example.net,Other,7300,9200,22500,8100,15600,20300
9534,Sarah Petersen,61,Other,South Arthurport,Married,Computer games developer,gregorytravis@example.org,Furniture,17000,24000,44000,2400,8800,10300
9604,Raven Scott,60,Other,Lewisstad,Widowed,"Sales professional, IT",alexis87@example.com,Books,13900,23200,39900,13000,14700,13200
3449,Deborah Cooley,39,Female,North Lisaview,Married,"Surveyor, building control",michael15@example.org,Other,15400,23100,42300,14500,20800,20800
6276,Katherine Aguilar,30,Other,Carpenterburgh,Single,Data scientist,barbaraspencer@example.net,Clothing,13500,20200,42700,10100,10100,7900
4371,Cheryl Barrett,38,Female,North Justinfurt,Married,"Presenter, broadcasting",burnettmichael@example.org,Clothing,13200,18600,33600,6900,13600,18200
7778,Aaron Smith,18,Male,Jonesburgh,Single,"Surveyor, land/geomatics",jefferycaldwell@example.com,Books,7600,9000,22500,5000,14400,16700
9912,John Chan,55,Male,Rodriguezburgh,Single,Gaffer,joshuaskinner@example.net,Furniture,9100,19000,28800,3500,4100,700
5703,Randall Foster,52,Male,Teresaton,Married,"Physicist, medical",dmiller@example.org,Other,13400,17000,37500,7300,14300,9900
6826,Phyllis Norton,35,Male,South Jessica,Divorced,Community development worker,christopher88@example.com,Books,15500,18500,39200,7100,12600,14300
9751,Jessica Wilson,61,Male,Loganfurt,Married,"Administrator, charities/voluntary organisations",victor71@example.org,Appliances,17600,21400,44300,7800,15200,15600
6968,Harold Sanders,44,Female,Michaelland,Single,Immigration officer,hannah10@example.org,Other,12300,13800,33200,14600,20700,21800
5175,Amber Peters,19,Other,West Bethanymouth,Single,Sports therapist,rthomas@example.org,Books,15200,15800,37700,2400,8900,10800
1886,Brenda Jones,22,Female,West Henrytown,Divorced,"Scientist, research (physical sciences)",aguirrebrett@example.net,Appliances,19000,22000,42700,6600,16500,11900
4809,Caleb Fisher,18,Female,New Shannon,Married,Special effects artist,benjamin62@example.org,Electronics,5900,11200,22000,10900,13100,14500
9079,Thomas Foley,40,Other,West Katrina,Married,Regulatory affairs officer,barryunderwood@example.com,Books,16600,24700,44400,10000,18800,18200
7254,Michael Herrera,45,Female,South Gabrielle,Married,"Editor, commissioning",patricia46@example.com,Clothing,7200,15100,25500,5400,12800,12800
3129,Adam Coleman,24,Other,Rebeccaside,Single,Network engineer,annebishop@example.com,Clothing,13000,18800,34400,5500,7700,11400
6332,Hector Newman,48,Female,Port Karen,Divorced,Arts development officer,fdelgado@example.org,Appliances,11400,12200,27800,7000,16300,21200
1184,Jessica Levine,45,Female,South Anthonyshire,Single,Illustrator,lidaniel@example.net,Clothing,13200,14600,36000,9100,10700,7900
6406,Carrie Santana,60,Other,Lake Ashleyville,Married,Veterinary surgeon,vmeyer@example.org,Other,7900,14200,23100,10100,11400,12200
1708,Edward Peterson,60,Female,Lake Justinton,Single,Maintenance engineer,sarahgonzales@example.net,Other,15300,22900,43900,1700,6600,3100
7982,Kathryn Leach,28,Female,Dennismouth,Widowed,"Surveyor, land/geomatics",melody56@example.net,Appliances,18100,24900,47700,10000,18400,22300
9036,Robert Cox,46,Other,West Christopherberg,Single,Dramatherapist,whopkins@example.com,Appliances,5000,5200,11300,4600,12200,13800
9642,Daniel Williams,23,Female,Hernandezbury,Divorced,Event organiser,theresa25@example.org,Other,18800,26800,52400,5800,13500,14300
6936,Dominique Greene,63,Other,Port Cory,Single,Market researcher,peter36@example.net,Furniture,16800,23300,49300,13600,17700,16700
4648,Andre Cross,54,Other,New Jade,Single,"Radiographer, diagnostic",jasonramsey@example.org,Appliances,15500,22800,40700,14800,21200,25000
3742,Morgan Johnson,27,Female,East Ruben,Divorced,Technical brewer,briandrake@example.com,Electronics,6300,9300,16200,8900,13800,8900
3653,Jose Lawrence,53,Male,Bradshawfurt,Divorced,Commissioning editor,jasonwatson@example.com,Electronics,9800,18900,32100,5400,10700,5800
7449,Sheri Yates,63,Female,Josephport,Single,Telecommunications researcher,pam05@example.net,Appliances,18200,20000,43000,13500,21200,24800
1571,Stephen Henderson,39,Female,Stevenston,Married,"Secretary, company",higginsmegan@example.org,Furniture,14200,17900,40700,1900,10700,8300
3008,Julie Thomas,43,Female,Lake Christineville,Single,Herbalist,pjones@example.net,Furniture,17700,23100,48500,3300,13000,12800
8598,Erin Greene,51,Female,South Ashley,Single,Occupational psychologist,annecunningham@example.net,Electronics,16300,16300,40300,2400,5500,7900
2468,Barbara Conner,63,Other,Tanyamouth,Married,Site engineer,bennettjohn@example.com,Books,6300,14100,20900,6900,10400,6600
5196,Donna Williams,46,Other,Paulafurt,Widowed,"Education officer, community",garciaallison@example.net,Clothing,10200,14700,25800,6600,11600,10700
5849,Robert Bailey,59,Male,Ashleyborough,Married,Oceanographer,krobertson@example.com,Clothing,11800,14800,29000,1500,5800,5400
4653,Edgar Patterson,39,Other,South Barbaratown,Single,Gaffer,susan66@example.org,Electronics,19000,26300,55000,14400,18100,20900
5739,Gabriella Bailey,49,Female,Lyonsmouth,Married,Art therapist,idixon@example.org,Other,8300,13600,29400,13200,18900,17200
8360,Billy Diaz,56,Female,Jamiestad,Married,Trade union research officer,michael31@example.com,Appliances,12300,14600,36100,1000,2700,00
2991,Danielle Lin,56,Male,Timothyborough,Single,"Psychologist, educational",robin70@example.com,Electronics,16200,24700,49400,9400,11100,13100
2135,Crystal Daniel,18,Female,Pagehaven,Married,Dietitian,andrearich@example.org,Clothing,17400,25900,50400,6100,11300,9600
6730,Taylor Franklin,42,Other,Port Jenniferborough,Widowed,"Editor, magazine features",hcollins@example.org,Furniture,8100,9100,19900,4300,12000,10000
9635,Kathleen Henry,33,Female,North Jonathanport,Divorced,"Surveyor, minerals",nicholas67@example.net,Other,5700,12400,24200,9700,18600,17000
9001,Laura Payne,23,Other,South Raychester,Divorced,"Accountant, chartered management",williamthompson@example.net,Furniture,11100,15700,29400,5500,15000,16000
5492,Tyler Jennings,44,Other,North Kathryn,Widowed,Interior and spatial designer,gonzalezjames@example.net,Appliances,9000,9800,23000,9200,15700,18500
5376,Zachary Mckenzie,31,Female,Port Amybury,Divorced,"Programmer, multimedia",xkennedy@example.com,Other,12900,19600,36300,2500,6300,5600
6045,Thomas Huang,22,Female,Lake Ricky,Widowed,Management consultant,vrobertson@example.com,Other,19100,26000,45200,1500,10400,10000
1555,Jason Reeves,44,Female,East Crystalport,Married,"Pharmacist, hospital",prestonangelica@example.org,Furniture,5300,11700,19700,4700,11700,9000
3974,Shannon Munoz,53,Other,East Sarahaven,Married,Cytogeneticist,carlsondavid@example.com,Appliances,19100,29100,50600,4600,8600,9900
6448,Emily Garcia,58,Male,East Amy,Widowed,"Scientist, biomedical",pstevenson@example.net,Furniture,15400,21800,46600,3800,12900,13300
5159,Tiffany Romero,51,Female,South Abigail,Married,Health and safety inspector,timothy26@example.net,Appliances,7300,14300,23100,14400,23800,21400
7448,Linda Clark,41,Other,East Christopherburgh,Widowed,Tourism officer,curtisjohnson@example.com,Clothing,10700,10900,31100,10300,17300,17600
1532,Debra Molina,28,Other,New Seth,Widowed,"Sales professional, IT",tiffanyjackson@example.net,Other,7900,12800,30300,2800,10800,14700
5514,Sara Galvan,34,Female,Port Michelle,Married,Seismic interpreter,jessica67@example.net,Other,16800,22800,45700,10500,13200,17800
9739,Eric Wong,39,Other,Port Paulberg,Single,Sales executive,lmitchell@example.net,Furniture,8000,8500,19600,11100,13600,13300
5136,Matthew Lang,21,Female,East Evan,Single,Multimedia specialist,brooke85@example.net,Clothing,8900,17000,34800,3500,6100,5700
9292,Courtney Villanueva,64,Male,Lambertbury,Single,"Therapist, occupational",virginia08@example.com,Books,17700,22600,48000,9600,17500,17600
9978,Alicia Ramos,30,Other,Lake Yolanda,Single,Counsellor,aliciamason@example.com,Appliances,12400,17100,38500,8700,17800,16300
9060,Megan Terry,27,Other,Lake Laura,Divorced,Contracting civil engineer,catherine51@example.com,Other,18000,21200,41800,9200,12900,13600
7956,Raymond Taylor,61,Male,North Karen,Married,Investment analyst,dawn64@example.org,Furniture,11900,21400,38300,4400,13100,10400
9501,Gloria Hudson,53,Female,East Evanside,Single,Risk analyst,laura44@example.net,Other,15600,15800,34400,5000,9400,11700
5643,Debbie Herman,18,Female,North Ryan,Divorced,Dance movement psychotherapist,katrinahughes@example.com,Furniture,17300,21800,46100,12100,20700,17300
4564,Donna Barker,31,Female,Davidmouth,Married,Electrical engineer,vincenttiffany@example.net,Furniture,17000,27000,48100,13400,15000,17300
1347,David Cole,61,Other,Wilsonhaven,Married,Special educational needs teacher,vincentrose@example.net,Furniture,11200,12000,33100,9100,18100,21800
6560,Alejandro Graham,30,Male,Lake Thomas,Single,"Scientist, biomedical",rwatkins@example.org,Electronics,16600,21000,41200,5400,13700,11600
8171,Roger Davis,35,Male,Lake Ryanborough,Widowed,"Engineer, aeronautical",brewermegan@example.net,Clothing,19100,22100,46000,10100,12300,8500
3543,Brandi Oliver,53,Female,West David,Widowed,"Engineer, electrical",torreschelsea@example.org,Other,8700,18000,32600,6700,13100,17300
5808,John Hernandez,21,Other,Porterbury,Divorced,Oncologist,tdavis@example.org,Other,14800,23200,44800,5400,12300,10700
1546,Holly Chen,40,Female,Fryhaven,Divorced,"Accountant, chartered management",conniehenry@example.com,Appliances,9800,17800,35900,10600,19400,17400
8577,Tommy Roberts,20,Other,Bradystad,Single,Animal technologist,moniqueriley@example.org,Other,18000,19300,41800,8800,16900,19000
2023,Dustin Jones,37,Female,North David,Divorced,Armed forces technical officer,markcastillo@example.net,Other,8400,18200,30500,8500,12600,13100
8444,Michael Kaiser,20,Female,New Anna,Married,Tax adviser,conraddevin@example.com,Appliances,6700,14100,24100,4200,13200,13000
9839,Laura Figueroa,30,Male,New Bradley,Widowed,Emergency planning/management officer,vcarlson@example.net,Electronics,12000,21400,38000,5500,6900,4400
8870,Paula Smith,60,Female,West Mercedes,Widowed,Art gallery manager,tracyrichardson@example.org,Other,15600,25200,47300,1000,10700,7500
8948,Christine Price PhD,28,Female,Michaelburgh,Divorced,Computer games developer,umcfarland@example.net,Books,13700,17900,37900,11000,15500,19900
5952,Laura Saunders,34,Other,East Victoriafurt,Single,Veterinary surgeon,pdavid@example.com,Clothing,17900,19600,43400,1800,8900,5800
6469,Jordan Rodgers,18,Other,Jonesshire,Single,"Designer, interior/spatial",edwardcarter@example.org,Appliances,11800,12300,25300,5600,11700,12700
6014,Peter Montgomery,33,Male,North Timothyfurt,Married,"Teacher, primary school",ronald66@example.net,Appliances,5000,9500,23700,9100,16500,11600
8815,Catherine Rodriguez,65,Female,Holtfurt,Single,Patent examiner,jpaul@example.net,Books,12200,19100,37300,6600,13900,11100
9541,Mario Archer,55,Other,New Scottville,Married,Physiotherapist,orrnatalie@example.com,Other,12600,16900,39200,3600,12100,12400
1091,Jeremiah Clark,44,Female,Simpsonland,Married,Leisure centre manager,mtaylor@example.net,Clothing,20000,28200,52200,13700,22700,24000
6705,Shaun Ross,35,Male,Port Travis,Single,Plant breeder/geneticist,brandon53@example.com,Other,19800,22000,44400,4600,9900,6600
1802,John Lee,36,Other,Port Annafort,Married,"Therapist, sports",stephen57@example.net,Appliances,17500,27400,49600,9400,18000,21000
7242,Jason Henry,37,Female,North Ashley,Single,Local government officer,davisannette@example.com,Other,8800,17500,30300,2900,12400,14000
4770,Miranda Jackson,33,Male,Johnborough,Married,Politician's assistant,jeffrey78@example.com,Appliances,16400,22300,43900,7000,13800,15600
5186,Linda Hart,42,Female,Derekhaven,Married,Broadcast presenter,yprice@example.net,Furniture,18700,27600,46800,9800,13400,17600
3690,Lisa Webb,55,Male,Littleside,Divorced,Learning disability nurse,jallen@example.org,Other,17300,23400,47900,9100,14500,13500
8779,Dustin Brown,30,Other,New Angelafort,Divorced,Magazine journalist,andreahernandez@example.com,Electronics,13800,21800,38400,5200,5300,10300
3894,Julia Mosley,20,Other,East Hector,Married,"Engineer, petroleum",francisco79@example.org,Other,13500,15800,38700,3200,9800,11000
8637,Kathleen Warren,59,Male,North Dianaview,Divorced,Print production planner,goodwinchristopher@example.com,Other,19100,20800,41700,9500,10800,9600
7211,Jesse Walker,47,Other,East Joshua,Married,Estate manager/land agent,pmccoy@example.com,Electronics,18900,19700,38800,12400,12700,10900
3150,Ian Jones,46,Male,New Kristina,Married,"Scientist, audiological",danielle61@example.net,Books,14600,23700,41600,1200,6000,8100
6261,Laura Graham,23,Other,Wellsfort,Single,Teaching laboratory technician,lopezdiane@example.com,Clothing,16600,26500,50100,7700,9500,11700
5234,Marcus Brown,28,Male,Deleonbury,Married,Applications developer,caldwelllisa@example.com,Appliances,13200,19000,39600,6300,6900,2500
4748,Jeremy Ramirez,31,Other,Jonesburgh,Widowed,Ambulance person,david37@example.com,Furniture,9800,10200,27400,7300,15800,15800
7097,Heather Williams,26,Other,Millerfort,Widowed,Information officer,emilydavies@example.com,Books,11100,14800,35100,2700,3400,-400
5859,Linda Lopez,65,Other,New Jeffreyfort,Single,"Administrator, local government",carol45@example.org,Furniture,19600,22100,47000,9900,12400,16200
5218,Darlene Cabrera,21,Male,Hendersonborough,Married,Cytogeneticist,samuelryan@example.com,Books,14800,15300,33800,7500,10900,7900
9591,Francisco Holt,33,Other,Lake Jason,Widowed,Office manager,lloydemily@example.net,Furniture,10900,13400,26200,3700,13300,9000
2872,Matthew Banks,58,Female,North Karenshire,Single,"Nurse, adult",vphelps@example.net,Appliances,15500,16000,34000,1000,11000,8700
3755,Anna Walton,21,Male,Port Ashley,Single,Academic librarian,johnramirez@example.org,Clothing,6100,10100,20400,2200,4200,2400
1853,Mary Doyle,35,Female,New Wendy,Widowed,Learning disability nurse,harrisamanda@example.net,Other,13100,17000,33000,10800,14400,15400
1899,John Cook,64,Male,Barrettshire,Married,"Scientist, audiological",jeremiah69@example.org,Electronics,17100,23600,45500,12200,20900,23900
4712,Glenn Kaufman,33,Other,Carriechester,Married,Consulting civil engineer,smithbrandon@example.net,Furniture,14700,19700,41600,11700,14900,11100
3044,Brian Clements,24,Male,South Amandatown,Married,"Surveyor, commercial/residential",ygarcia@example.net,Clothing,14800,21700,39600,5200,7000,7700
8952,William Murphy,27,Male,South Haroldmouth,Single,"Surveyor, land/geomatics",williamsjeffrey@example.net,Clothing,8800,14800,29900,11500,12200,16700
1518,Brandon Collins,29,Male,Jenniferport,Married,Insurance claims handler,andersonbrittney@example.net,Appliances,17600,20800,45400,13600,22400,21600
8927,David Vasquez,51,Male,West Taylorport,Widowed,Diplomatic Services operational officer,martinsarah@example.com,Books,5900,6300,20500,10600,20600,18900
6605,Jeanne Williams,61,Other,South Kathryn,Single,"Librarian, academic",megan84@example.com,Other,8200,17800,34700,9900,13600,13200
4845,Amanda Newman,42,Other,West Adamtown,Single,Chemical engineer,millerrodney@example.com,Other,17800,26000,48100,14900,17500,17100
5040,Samantha Olsen,49,Female,South Tinafurt,Widowed,"Scientist, research (maths)",brenda86@example.com,Electronics,13400,15800,32400,10600,20200,22300
3494,Jordan Griffin,34,Other,South Christopherview,Single,Actor,ryanwilliamson@example.org,Appliances,7500,11100,28300,3500,10400,12500
3270,Mary Hunt,25,Female,Lonniebury,Married,"Conservation officer, historic buildings",mercadopreston@example.net,Other,16200,20700,43100,13200,13600,11800
5269,Stacy Johnston,60,Other,New Samuel,Divorced,Adult nurse,mjoseph@example.org,Furniture,7500,17400,34100,6700,11200,10600
9575,Marie Skinner,23,Male,Port Jennifertown,Single,Senior tax professional/tax inspector,vincenthays@example.org,Furniture,18400,19000,45600,5100,10800,6000
3445,Francisco Mcintosh,41,Female,East Andrew,Widowed,Armed forces training and education officer,armstronglarry@example.net,Electronics,16600,24900,50900,12500,13800,14000
4936,Mark Hill,56,Male,Lake Danielleview,Widowed,"Surveyor, rural practice",derekstevens@example.net,Other,5300,9500,21000,2800,10600,7100
6924,Teresa Rodgers,61,Male,South Melissastad,Widowed,Food technologist,sarah33@example.com,Furniture,8600,12000,26400,1800,10400,9800
6643,Melody Fields,43,Male,New Lauren,Married,Operational investment banker,robert86@example.com,Appliances,15400,16900,34400,8500,17900,21500
8851,Marissa Patel,52,Male,Samanthatown,Single,Licensed conveyancer,timothyhenry@example.org,Clothing,8900,13600,31800,1500,8600,11300
6352,Laurie Mcdonald,52,Other,Tabithaside,Widowed,"Administrator, local government",melissabowman@example.com,Other,6900,12400,23800,9100,11900,9400
2028,Mathew Brown,26,Male,Port Christine,Divorced,Occupational therapist,jesseburch@example.net,Appliances,17000,22100,41200,7600,17100,19400
1984,Todd Hudson,42,Male,Collinsmouth,Widowed,Industrial buyer,newtonsean@example.net,Other,11700,21200,34600,3600,11800,14100
7715,Corey Hamilton,25,Male,Krystalton,Widowed,Company secretary,michael62@example.com,Other,13600,19200,42000,2800,9900,13200
