Customer ID,Customer Name,Age,Gender,Location,Marital Status,Designation,Email ID,Earning,Earning Potential,Spending Limit,Purchased Product Type
7943,Christopher Beasley,46,Other,Timview,Married,"Engineer, civil (consulting)",brownmonica@example.com,1.69357E+80,1.85705E+80,3400,Clothing
2317,Timothy Smith,62,Male,Lake Markshire,Divorced,Civil Service administrator,danny59@example.com,1.85705E+80,2.52352E+80,2280,Appliances
1565,Henry Leach,64,Female,Wallaceport,Single,Software engineer,joyce84@example.org,2.52352E+80,3.03705E+80,1490,Clothing
9328,Sherry Benson,51,Female,Matthewview,Married,"Therapist, nutritional",shellyfrancis@example.org,3.03705E+80,3.13934E+80,1120,Clothing
1451,Joseph York,19,Male,North Natalietown,Divorced,Interior and spatial designer,zsmith@example.com,3.13934E+80,3.56068E+80,2240,Furniture
1449,Brittany Kelley,52,Male,Traceytown,Married,"Engineer, maintenance (IT)",johnsonjustin@example.com,3.56068E+80,3.93903E+80,4320,Other
4495,Jeffery Acosta,54,Female,Jilltown,Single,"Engineer, control and instrumentation",kristietaylor@example.com,3.93903E+80,4.94251E+80,4720,Other
2424,Rebecca Thomas,52,Other,Rayborough,Widowed,Energy manager,paul21@example.net,4.94251E+80,6.77141E+80,890,Clothing
4223,Angie Walker,42,Male,Brownberg,Divorced,Animator,creyes@example.org,6.77141E+80,7.62865E+80,4630,Appliances
8817,Adam Fletcher MD,56,Male,Tanyaburgh,Single,Information systems manager,thomasdanielle@example.net,7.62865E+80,9.04175E+80,2390,Books
7914,Alice Campos,63,Male,Port Martinland,Single,Medical physicist,zacharyfranklin@example.com,9.04175E+80,9.69986E+80,3300,Electronics
9235,James Carlson,54,Male,New Jamesville,Divorced,Solicitor,williamsonkevin@example.org,9.69986E+80,1.28673E+81,4500,Electronics
1764,Mary Price,22,Male,Samuelbury,Divorced,Art therapist,nmoore@example.net,1.28673E+81,1.35732E+81,2050,Books
4774,Jorge Hernandez,63,Other,Lewiston,Single,"Embryologist, clinical",nicole56@example.net,1.35732E+81,1.39043E+81,4780,Other
5733,Lisa Mccullough,50,Other,Lake Lisa,Single,Teaching laboratory technician,uherrera@example.net,1.39043E+81,1.83402E+81,780,Electronics
3274,Timothy Grant Jr.,35,Male,Aprilview,Single,Automotive engineer,christianjoyce@example.org,1.83402E+81,2.18703E+81,2790,Electronics
6735,Madeline Sandoval,61,Male,Jeremymouth,Divorced,Nutritional therapist,briancross@example.com,2.18703E+81,2.88065E+81,960,Books
8531,Ricardo Mann,59,Male,Chungport,Widowed,Publishing rights manager,ypaul@example.com,2.88065E+81,3.34115E+81,2780,Clothing
2419,Brittany Martinez,20,Other,North Michaelland,Single,Research scientist (medical),jenniferjennings@example.com,3.34115E+81,4.01492E+81,4690,Appliances
4967,Misty Porter,36,Female,Lake Mackenzie,Single,Holiday representative,oroberts@example.com,4.01492E+81,5.65229E+81,2970,Electronics
8299,Sarah Brown,23,Other,East Victoria,Single,Quantity surveyor,sullivanstephen@example.net,5.65229E+81,6.95964E+81,4600,Electronics
6515,Jennifer Trujillo,43,Other,West Jacquelineville,Married,Training and development officer,gonzalezjohn@example.org,6.95964E+81,7.31747E+81,920,Furniture
8476,Marilyn Hopkins,51,Female,West William,Widowed,"Lecturer, further education",jasmin40@example.com,7.31747E+81,9.21035E+81,2400,Electronics
4360,Andrew Higgins,54,Other,Kristophermouth,Widowed,Town planner,bpatrick@example.net,9.21035E+81,1.09851E+82,2100,Other
9793,Stephen Allen,63,Other,West Tyronehaven,Married,"Radiographer, therapeutic",eyoung@example.org,1.09851E+82,1.1863E+82,800,Electronics
2125,Laura Goodwin,64,Female,North Randall,Single,Meteorologist,edward40@example.org,1.1863E+82,1.76701E+82,1430,Clothing
8235,Joanna Dillon DDS,34,Female,South Nathanfort,Single,"Therapist, occupational",barrerakelly@example.org,1.76701E+82,2.13984E+82,2480,Clothing
6927,Jason Anderson,52,Female,Davidstad,Married,"Education officer, community",joshua14@example.org,2.13984E+82,2.39599E+82,1610,Other
5139,Tara Green,55,Other,Mccarthymouth,Married,Sub,anthony61@example.org,2.39599E+82,2.86069E+82,3470,Electronics
9189,Jodi Hill,47,Other,North Theresaborough,Widowed,Production engineer,nancyrichard@example.org,2.86069E+82,2.92265E+82,3570,Books
7248,Susan Rodriguez,35,Female,Beardshire,Widowed,Osteopath,markjames@example.org,2.92265E+82,3.80638E+82,1440,Clothing
4040,Steven Kelly,18,Male,Alvarezshire,Divorced,"Accountant, chartered management",blowery@example.org,3.80638E+82,5.52107E+82,2580,Appliances
5272,Jessica Roman,42,Female,Jonesfurt,Married,"Therapist, horticultural",rryan@example.org,5.52107E+82,5.71329E+82,2170,Other
6305,Aaron Martin,63,Male,East Shaun,Married,Health service manager,elizabeth05@example.net,5.71329E+82,8.21225E+82,2170,Furniture
2708,Jasmine Mcguire,45,Male,Gloriafort,Married,Community pharmacist,courtney56@example.com,8.21225E+82,1.04475E+83,4180,Electronics
3723,Miguel Smith,52,Other,Kimshire,Widowed,Multimedia programmer,leonscott@example.org,1.04475E+83,1.42193E+83,540,Appliances
6099,Mike Reeves,32,Other,Rodrigueztown,Married,Community education officer,danielle03@example.com,1.42193E+83,1.98599E+83,2610,Other
5048,Jennifer Lopez,25,Male,Rachelton,Divorced,Systems analyst,kellymelissa@example.org,1.98599E+83,2.11336E+83,3800,Other
1218,Deborah Castro,50,Female,East Michaela,Married,"Scientist, marine",kyle64@example.org,2.11336E+83,2.75005E+83,540,Electronics
1456,Deborah Fernandez,27,Male,Lake Morgan,Single,"Engineer, broadcasting (operations)",zclark@example.net,2.75005E+83,3.73502E+83,1750,Clothing
2063,James Ross II,36,Other,Charleschester,Divorced,Chemical engineer,michelle06@example.net,3.73502E+83,5.3942E+83,4840,Furniture
4764,Melanie Black,65,Other,New Justinton,Widowed,"Doctor, general practice",towens@example.com,5.3942E+83,7.2599E+83,2510,Appliances
8301,Emily Thomas,24,Other,South Christopher,Widowed,Diplomatic Services operational officer,tgregory@example.net,7.2599E+83,9.72048E+83,3120,Appliances
5241,Cheryl Burnett,24,Female,South Jean,Divorced,Magazine features editor,patricia45@example.net,9.72048E+83,1.18323E+84,3970,Appliances
5844,Trevor Cohen,47,Female,Martinton,Divorced,Recycling officer,sean46@example.com,1.18323E+84,1.54376E+84,3570,Books
9970,Catherine Bishop,33,Male,New Rebeccaview,Divorced,Holiday representative,hamiltoneric@example.org,1.54376E+84,1.55617E+84,3270,Furniture
9844,Deborah Cooper,27,Male,North Joseph,Divorced,"Scientist, physiological",kenneth40@example.org,1.55617E+84,2.32368E+84,2210,Other
9940,Sandra Smith,41,Male,West Todd,Widowed,Economist,amandapeters@example.net,2.32368E+84,3.43578E+84,1320,Electronics
1104,Mary Fernandez,55,Male,Andersonfurt,Divorced,Armed forces logistics/support/administrative officer,jessicagarcia@example.net,3.43578E+84,4.50734E+84,560,Electronics
4826,Meagan Mills,41,Other,Port Michael,Divorced,"Accountant, chartered management",laurieharvey@example.org,4.50734E+84,5.05553E+84,730,Electronics
8670,Margaret Bailey,39,Female,East Derrickhaven,Single,Graphic designer,katherinecallahan@example.net,5.05553E+84,7.44348E+84,670,Other
3999,Valerie Dixon,24,Male,West Julie,Single,Haematologist,justin37@example.net,7.44348E+84,1.05281E+85,1180,Electronics
8114,Robert Neal,19,Other,Reedmouth,Single,Systems developer,amanda47@example.net,1.05281E+85,1.23634E+85,3070,Clothing
9895,James White,60,Female,North Christina,Widowed,Solicitor,nicholaskim@example.net,1.23634E+85,1.60592E+85,4390,Clothing
2755,Amanda Schneider,32,Female,Lake Vernon,Divorced,"Production assistant, television",bowenchristopher@example.net,1.60592E+85,2.17902E+85,2110,Electronics
9383,Allison Campbell,56,Male,Jenkinsmouth,Single,Hotel manager,kaylagraham@example.org,2.17902E+85,2.61801E+85,3070,Furniture
9559,Marie Coleman,42,Male,Hallborough,Widowed,Learning mentor,eric33@example.org,2.61801E+85,3.12503E+85,1780,Clothing
4755,David Shaw,27,Male,Penafurt,Married,Air cabin crew,hernandezzachary@example.net,3.12503E+85,4.6796E+85,2730,Clothing
8715,Cynthia Wolf,60,Female,Stevenview,Widowed,Dealer,derekking@example.net,4.6796E+85,6.50156E+85,1140,Appliances
4106,Jack Gutierrez,52,Female,Kathyfurt,Divorced,"Optician, dispensing",johnsonbrian@example.org,6.50156E+85,8.42682E+85,1250,Other
8340,David Sexton,49,Other,Tiffanyhaven,Married,Actuary,cassandra07@example.org,8.42682E+85,8.59282E+85,650,Other
9534,Tammy Allen,61,Other,South Arthurport,Married,Computer games developer,msmith@example.com,8.59282E+85,1.02732E+86,720,Furniture
9604,Michael Merritt,60,Other,Lewisstad,Widowed,"Sales professional, IT",jandrews@example.net,1.02732E+86,1.19151E+86,3150,Books
3449,Joanne Schwartz,39,Female,North Lisaview,Married,"Surveyor, building control",gregorytravis@example.org,1.19151E+86,1.48671E+86,1020,Other
6276,Sarah Petersen,30,Other,Carpenterburgh,Single,Data scientist,alexis87@example.com,1.48671E+86,2.00413E+86,1390,Clothing
4371,Raven Scott,38,Female,North Justinfurt,Married,"Presenter, broadcasting",michael15@example.org,2.00413E+86,2.71838E+86,4250,Clothing
7778,Deborah Cooley,18,Male,Jonesburgh,Single,"Surveyor, land/geomatics",barbaraspencer@example.net,2.71838E+86,2.76964E+86,740,Books
9912,Katherine Aguilar,55,Male,Rodriguezburgh,Single,Gaffer,burnettmichael@example.org,2.76964E+86,3.49119E+86,3770,Furniture
5703,Cheryl Barrett,52,Male,Teresaton,Married,"Physicist, medical",jefferycaldwell@example.com,3.49119E+86,5.20605E+86,1540,Other
6826,Aaron Smith,35,Male,South Jessica,Divorced,Community development worker,joshuaskinner@example.net,5.20605E+86,7.66155E+86,3900,Books
9751,John Chan,61,Male,Loganfurt,Married,"Administrator, charities/voluntary organisations",dmiller@example.org,7.66155E+86,8.66718E+86,1490,Appliances
6968,Randall Foster,44,Female,Michaelland,Single,Immigration officer,christopher88@example.com,8.66718E+86,1.04764E+87,1270,Other
5175,David Holden,19,Other,West Bethanymouth,Single,Sports therapist,victor71@example.org,1.04764E+87,1.11946E+87,3360,Books
1886,Phyllis Norton,22,Female,West Henrytown,Divorced,"Scientist, research (physical sciences)",hannah10@example.org,1.11946E+87,1.61993E+87,4920,Appliances
4809,Jessica Wilson,18,Female,New Shannon,Married,Special effects artist,rthomas@example.org,1.61993E+87,2.29075E+87,4990,Electronics
9079,Harold Sanders,40,Other,West Katrina,Married,Regulatory affairs officer,aguirrebrett@example.net,2.29075E+87,3.14025E+87,540,Books
7254,Amber Peters,45,Female,South Gabrielle,Married,"Editor, commissioning",benjamin62@example.org,3.14025E+87,4.11174E+87,1810,Clothing
3129,Brenda Jones,24,Other,Rebeccaside,Single,Network engineer,barryunderwood@example.com,4.11174E+87,4.39942E+87,2400,Clothing
6332,Caleb Fisher,48,Female,Port Karen,Divorced,Arts development officer,patricia46@example.com,4.39942E+87,6.06562E+87,970,Appliances
1184,Thomas Foley,45,Female,South Anthonyshire,Single,Illustrator,annebishop@example.com,6.06562E+87,7.51748E+87,4410,Clothing
6406,Michael Herrera,60,Other,Lake Ashleyville,Married,Veterinary surgeon,fdelgado@example.org,7.51748E+87,8.40525E+87,2950,Other
1708,Adam Coleman,60,Female,Lake Justinton,Single,Maintenance engineer,lidaniel@example.net,8.40525E+87,1.11569E+88,4460,Other
7982,Hector Newman,28,Female,Dennismouth,Widowed,"Surveyor, land/geomatics",vmeyer@example.org,1.11569E+88,1.20434E+88,2410,Appliances
9036,Jessica Levine,46,Other,West Christopherberg,Single,Dramatherapist,sarahgonzales@example.net,1.20434E+88,1.6185E+88,2510,Appliances
9642,Carrie Santana,23,Female,Hernandezbury,Divorced,Event organiser,melody56@example.net,1.6185E+88,2.06383E+88,3380,Other
6936,Edward Peterson,63,Other,Port Cory,Single,Market researcher,whopkins@example.com,2.06383E+88,2.66314E+88,1590,Furniture
4648,Kathryn Leach,54,Other,New Jade,Single,"Radiographer, diagnostic",theresa25@example.org,2.66314E+88,3.11774E+88,2640,Appliances
3742,Robert Cox,27,Female,East Ruben,Divorced,Technical brewer,peter36@example.net,3.11774E+88,4.42087E+88,2210,Electronics
3653,Daniel Williams,53,Male,Bradshawfurt,Divorced,Commissioning editor,jasonramsey@example.org,4.42087E+88,5.59727E+88,1930,Electronics
7449,Dominique Greene,63,Female,Josephport,Single,Telecommunications researcher,briandrake@example.com,5.59727E+88,5.90333E+88,4760,Appliances
1571,Andre Cross,39,Female,Stevenston,Married,"Secretary, company",jasonwatson@example.com,5.90333E+88,8.71744E+88,1130,Furniture
3008,Morgan Johnson,43,Female,Lake Christineville,Single,Herbalist,pam05@example.net,8.71744E+88,1.06414E+89,3420,Furniture
8598,Jose Lawrence,51,Female,South Ashley,Single,Occupational psychologist,higginsmegan@example.org,1.06414E+89,1.41078E+89,3980,Electronics
2468,Sheri Yates,63,Other,Tanyamouth,Married,Site engineer,pjones@example.net,1.41078E+89,1.83003E+89,3370,Books
5196,Stephen Henderson,46,Other,Paulafurt,Widowed,"Education officer, community",annecunningham@example.net,1.83003E+89,2.25374E+89,720,Clothing
5849,Julie Thomas,59,Male,Ashleyborough,Married,Oceanographer,bennettjohn@example.com,2.25374E+89,2.27404E+89,960,Clothing
4653,Erin Greene,39,Other,South Barbaratown,Single,Gaffer,garciaallison@example.net,2.27404E+89,2.85071E+89,4260,Electronics
5739,Barbara Conner,49,Female,Lyonsmouth,Married,Art therapist,krobertson@example.com,2.85071E+89,4.23193E+89,2310,Other
8360,Donna Williams,56,Female,Jamiestad,Married,Trade union research officer,susan66@example.org,4.23193E+89,4.57483E+89,4330,Appliances
2991,Robert Bailey,56,Male,Timothyborough,Single,"Psychologist, educational",idixon@example.org,4.57483E+89,4.61069E+89,1260,Electronics
2135,Edgar Patterson,18,Female,Pagehaven,Married,Dietitian,michael31@example.com,4.61069E+89,4.92445E+89,1680,Clothing
6730,Gabriella Bailey,42,Other,Port Jenniferborough,Widowed,"Editor, magazine features",robin70@example.com,4.92445E+89,6.65231E+89,3080,Furniture
9635,Billy Diaz,33,Female,North Jonathanport,Divorced,"Surveyor, minerals",andrearich@example.org,6.65231E+89,8.9716E+89,1970,Other
9001,Danielle Lin,23,Other,South Raychester,Divorced,"Accountant, chartered management",hcollins@example.org,8.9716E+89,1.32153E+90,4820,Furniture
5492,Crystal Daniel,44,Other,North Kathryn,Widowed,Interior and spatial designer,nicholas67@example.net,1.32153E+90,1.79752E+90,2940,Appliances
5376,Taylor Franklin,31,Female,Port Amybury,Divorced,"Programmer, multimedia",williamthompson@example.net,1.79752E+90,2.13247E+90,1640,Other
6045,Kathleen Henry,22,Female,Lake Ricky,Widowed,Management consultant,gonzalezjames@example.net,2.13247E+90,3.08816E+90,4890,Other
1555,Laura Payne,44,Female,East Crystalport,Married,"Pharmacist, hospital",xkennedy@example.com,3.08816E+90,4.4355E+90,2780,Furniture
3974,Tyler Jennings,53,Other,East Sarahaven,Married,Cytogeneticist,vrobertson@example.com,4.4355E+90,6.49098E+90,3450,Appliances
6448,Zachary Mckenzie,58,Male,East Amy,Widowed,"Scientist, biomedical",prestonangelica@example.org,6.49098E+90,7.19146E+90,4900,Furniture
5159,Thomas Huang,51,Female,South Abigail,Married,Health and safety inspector,carlsondavid@example.com,7.19146E+90,1.02862E+91,4150,Appliances
7448,Jason Reeves,41,Other,East Christopherburgh,Widowed,Tourism officer,pstevenson@example.net,1.02862E+91,1.28984E+91,3240,Clothing
1532,Shannon Munoz,28,Other,New Seth,Widowed,"Sales professional, IT",timothy26@example.net,1.28984E+91,1.68329E+91,1480,Other
5514,Emily Garcia,34,Female,Port Michelle,Married,Seismic interpreter,curtisjohnson@example.com,1.68329E+91,2.29668E+91,4990,Other
9739,Tiffany Romero,39,Other,Port Paulberg,Single,Sales executive,tiffanyjackson@example.net,2.29668E+91,3.17305E+91,4060,Furniture
5136,Linda Clark,21,Female,East Evan,Single,Multimedia specialist,jessica67@example.net,3.17305E+91,4.0171E+91,2300,Clothing
9292,Debra Molina,64,Male,Lambertbury,Single,"Therapist, occupational",lmitchell@example.net,4.0171E+91,4.58023E+91,4630,Books
9978,Sara Galvan,30,Other,Lake Yolanda,Single,Counsellor,brooke85@example.net,4.58023E+91,5.60353E+91,4620,Appliances
9060,Eric Wong,27,Other,Lake Laura,Divorced,Contracting civil engineer,virginia08@example.com,5.60353E+91,7.81264E+91,2050,Other
7956,Matthew Lang,61,Male,North Karen,Married,Investment analyst,aliciamason@example.com,7.81264E+91,7.92427E+91,2400,Furniture
9501,Courtney Villanueva,53,Female,East Evanside,Single,Risk analyst,catherine51@example.com,7.92427E+91,1.0605E+92,3600,Other
5643,Alicia Ramos,18,Female,North Ryan,Divorced,Dance movement psychotherapist,dawn64@example.org,1.0605E+92,1.15859E+92,3030,Furniture
4564,Megan Terry,31,Female,Davidmouth,Married,Electrical engineer,laura44@example.net,1.15859E+92,1.23927E+92,2590,Furniture
1347,Raymond Taylor,61,Other,Wilsonhaven,Married,Special educational needs teacher,katrinahughes@example.com,1.23927E+92,1.70436E+92,3290,Furniture
6560,Gloria Hudson,30,Male,Lake Thomas,Single,"Scientist, biomedical",vincenttiffany@example.net,1.70436E+92,1.90804E+92,2090,Electronics
8171,Debbie Herman,35,Male,Lake Ryanborough,Widowed,"Engineer, aeronautical",vincentrose@example.net,1.90804E+92,2.75227E+92,4180,Clothing
3543,Donna Barker,53,Female,West David,Widowed,"Engineer, electrical",rwatkins@example.org,2.75227E+92,3.8616E+92,2050,Other
5808,David Cole,21,Other,Porterbury,Divorced,Oncologist,brewermegan@example.net,3.8616E+92,4.88208E+92,2990,Other
1546,Alejandro Graham,40,Female,Fryhaven,Divorced,"Accountant, chartered management",torreschelsea@example.org,4.88208E+92,5.07797E+92,3340,Appliances
8577,Roger Davis,20,Other,Bradystad,Single,Animal technologist,tdavis@example.org,5.07797E+92,5.90106E+92,850,Other
2023,Brandi Oliver,37,Female,North David,Divorced,Armed forces technical officer,conniehenry@example.com,5.90106E+92,7.91999E+92,3600,Other
8444,John Hernandez,20,Female,New Anna,Married,Tax adviser,moniqueriley@example.org,7.91999E+92,1.00735E+93,980,Appliances
9839,Holly Chen,30,Male,New Bradley,Widowed,Emergency planning/management officer,markcastillo@example.net,1.00735E+93,1.05544E+93,4300,Electronics
8870,Tommy Roberts,60,Female,West Mercedes,Widowed,Art gallery manager,conraddevin@example.com,1.05544E+93,1.27875E+93,3750,Other
8948,Dustin Jones,28,Female,Michaelburgh,Divorced,Computer games developer,vcarlson@example.net,1.27875E+93,1.38988E+93,2410,Books
5952,Michael Kaiser,34,Other,East Victoriafurt,Single,Veterinary surgeon,tracyrichardson@example.org,1.38988E+93,1.93439E+93,2490,Clothing
6469,Laura Figueroa,18,Other,Jonesshire,Single,"Designer, interior/spatial",umcfarland@example.net,1.93439E+93,2.16075E+93,3220,Appliances
6014,Paula Smith,33,Male,North Timothyfurt,Married,"Teacher, primary school",pdavid@example.com,2.16075E+93,2.80651E+93,4770,Appliances
8815,Laura Bailey,65,Female,Holtfurt,Single,Patent examiner,edwardcarter@example.org,2.80651E+93,2.85209E+93,1980,Books
9541,Christine Price PhD,55,Other,New Scottville,Married,Physiotherapist,ronald66@example.net,2.85209E+93,3.03041E+93,3550,Other
1091,Laura Saunders,44,Female,Simpsonland,Married,Leisure centre manager,jpaul@example.net,3.03041E+93,3.18187E+93,1280,Clothing
6705,Jordan Rodgers,35,Male,Port Travis,Single,Plant breeder/geneticist,orrnatalie@example.com,3.18187E+93,3.72939E+93,4710,Other
1802,Peter Montgomery,36,Other,Port Annafort,Married,"Therapist, sports",mtaylor@example.net,3.72939E+93,4.41802E+93,4170,Appliances
7242,Catherine Rodriguez,37,Female,North Ashley,Single,Local government officer,brandon53@example.com,4.41802E+93,4.73778E+93,1290,Other
4770,Mario Archer,33,Male,Johnborough,Married,Politician's assistant,stephen57@example.net,4.73778E+93,5.85443E+93,3950,Appliances
5186,Jeremiah Clark,42,Female,Derekhaven,Married,Broadcast presenter,davisannette@example.com,5.85443E+93,6.04155E+93,3730,Furniture
3690,Shaun Ross,55,Male,Littleside,Divorced,Learning disability nurse,jeffrey78@example.com,6.04155E+93,6.62783E+93,880,Other
8779,John Lee,30,Other,New Angelafort,Divorced,Magazine journalist,yprice@example.net,6.62783E+93,9.55379E+93,2180,Electronics
3894,Jason Henry,20,Other,East Hector,Married,"Engineer, petroleum",jallen@example.org,9.55379E+93,1.23495E+94,2680,Other
8637,Miranda Jackson,59,Male,North Dianaview,Divorced,Print production planner,andreahernandez@example.com,1.23495E+94,1.32577E+94,3130,Other
7211,Linda Hart,47,Other,East Joshua,Married,Estate manager/land agent,francisco79@example.org,1.32577E+94,1.84431E+94,2030,Electronics
3150,Lisa Webb,46,Male,New Kristina,Married,"Scientist, audiological",goodwinchristopher@example.com,1.84431E+94,2.62063E+94,1140,Books
6261,Dustin Brown,23,Other,Wellsfort,Single,Teaching laboratory technician,pmccoy@example.com,2.62063E+94,3.2616E+94,4190,Clothing
5234,Julia Mosley,28,Male,Deleonbury,Married,Applications developer,danielle61@example.net,3.2616E+94,4.72915E+94,4040,Appliances
4748,Kathleen Warren,31,Other,Jonesburgh,Widowed,Ambulance person,lopezdiane@example.com,4.72915E+94,5.87371E+94,3980,Furniture
7097,Jesse Walker,26,Other,Millerfort,Widowed,Information officer,caldwelllisa@example.com,5.87371E+94,7.17201E+94,1810,Books
5859,Ian Jones,65,Other,New Jeffreyfort,Single,"Administrator, local government",david37@example.com,7.17201E+94,7.87665E+94,1640,Furniture
5218,Laura Graham,21,Male,Hendersonborough,Married,Cytogeneticist,emilydavies@example.com,7.87665E+94,1.09332E+95,2200,Books
9591,Marcus Brown,33,Other,Lake Jason,Widowed,Office manager,carol45@example.org,1.09332E+95,1.11203E+95,1460,Furniture
2872,Jeremy Ramirez,58,Female,North Karenshire,Single,"Nurse, adult",samuelryan@example.com,1.11203E+95,1.28784E+95,2300,Appliances
3755,Heather Williams,21,Male,Port Ashley,Single,Academic librarian,lloydemily@example.net,1.28784E+95,1.67715E+95,3730,Clothing
1853,Linda Lopez,35,Female,New Wendy,Widowed,Learning disability nurse,vphelps@example.net,1.67715E+95,1.92671E+95,810,Other
1899,Darlene Cabrera,64,Male,Barrettshire,Married,"Scientist, audiological",johnramirez@example.org,1.92671E+95,2.44856E+95,930,Electronics
4712,Francisco Holt,33,Other,Carriechester,Married,Consulting civil engineer,harrisamanda@example.net,2.44856E+95,2.53631E+95,4420,Furniture
3044,Matthew Banks,24,Male,South Amandatown,Married,"Surveyor, commercial/residential",jeremiah69@example.org,2.53631E+95,2.61253E+95,2950,Clothing
8952,Anna Walton,27,Male,South Haroldmouth,Single,"Surveyor, land/geomatics",smithbrandon@example.net,2.61253E+95,3.47145E+95,1260,Clothing
1518,Mary Doyle,29,Male,Jenniferport,Married,Insurance claims handler,ygarcia@example.net,3.47145E+95,3.60474E+95,3890,Appliances
8927,John Cook,51,Male,West Taylorport,Widowed,Diplomatic Services operational officer,williamsjeffrey@example.net,3.60474E+95,5.12071E+95,1570,Books
6605,Glenn Kaufman,61,Other,South Kathryn,Single,"Librarian, academic",andersonbrittney@example.net,5.12071E+95,6.91658E+95,4960,Other
4845,Brian Clements,42,Other,West Adamtown,Single,Chemical engineer,martinsarah@example.com,6.91658E+95,8.68128E+95,3680,Other
5040,William Murphy,49,Female,South Tinafurt,Widowed,"Scientist, research (maths)",megan84@example.com,8.68128E+95,8.86681E+95,2090,Electronics
3494,Brandon Collins,34,Other,South Christopherview,Single,Actor,millerrodney@example.com,8.86681E+95,1.31518E+96,4610,Appliances
3270,David Vasquez,25,Female,Lonniebury,Married,"Conservation officer, historic buildings",brenda86@example.com,1.31518E+96,1.55532E+96,4070,Other
5269,Jeanne Williams,60,Other,New Samuel,Divorced,Adult nurse,ryanwilliamson@example.org,1.55532E+96,1.72383E+96,530,Furniture
9575,Amanda Newman,23,Male,Port Jennifertown,Single,Senior tax professional/tax inspector,mercadopreston@example.net,1.72383E+96,2.41211E+96,1870,Furniture
3445,Samantha Olsen,41,Female,East Andrew,Widowed,Armed forces training and education officer,mjoseph@example.org,2.41211E+96,2.88902E+96,2020,Electronics
4936,Jordan Griffin,56,Male,Lake Danielleview,Widowed,"Surveyor, rural practice",vincenthays@example.org,2.88902E+96,3.00205E+96,2480,Other
6924,Mary Hunt,61,Male,South Melissastad,Widowed,Food technologist,armstronglarry@example.net,3.00205E+96,4.27261E+96,1580,Furniture
6643,Stacy Johnston,43,Male,New Lauren,Married,Operational investment banker,derekstevens@example.net,4.27261E+96,5.90669E+96,2220,Appliances
8851,Marie Skinner,52,Male,Samanthatown,Single,Licensed conveyancer,sarah33@example.com,5.90669E+96,7.36688E+96,2560,Clothing
6352,Francisco Mcintosh,52,Other,Tabithaside,Widowed,"Administrator, local government",robert86@example.com,7.36688E+96,1.0399E+97,710,Other
2028,Mark Hill,26,Male,Port Christine,Divorced,Occupational therapist,timothyhenry@example.org,1.0399E+97,1.53978E+97,1860,Appliances
1984,Teresa Rodgers,42,Male,Collinsmouth,Widowed,Industrial buyer,melissabowman@example.com,1.53978E+97,2.09989E+97,500,Other
7715,Melody Fields,25,Male,Krystalton,Widowed,Company secretary,jesseburch@example.net,2.09989E+97,2.20149E+97,1840,Other
8064,Marissa Patel,60,Male,Lindachester,Divorced,Neurosurgeon,newtonsean@example.net,2.20149E+97,2.76436E+97,1010,Appliances
3975,Laurie Mcdonald,52,Other,Jacobview,Widowed,Ecologist,michael62@example.com,2.76436E+97,4.04023E+97,1680,Electronics
9094,Mathew Brown,34,Female,Jessicaton,Divorced,Catering manager,rebeccabecker@example.com,4.04023E+97,6.0138E+97,2240,Books
6060,Todd Hudson,48,Male,Lopezborough,Married,Dance movement psychotherapist,rfleming@example.com,6.0138E+97,7.69385E+97,4830,Electronics
3960,Corey Hamilton,19,Female,East Michael,Married,Television production assistant,thayes@example.net,7.69385E+97,1.00149E+98,3380,Appliances
