Customer ID,Customer Name,Age,Gender,Location,Latitude,Longitude,Marital Status,Designation,Email ID,Purchased Product Type,Earning,Earning Potential,Marketing Costs,Revenue,Net Profit
7707,Kenneth Davis,34,Male,Howardview,NULL,NULL,Married,Oceanographer,jessica98@example.org,Electronics,12400,22200,6100,12100,11500
6981,Richard Flores,47,Other,East Moniquebury,NULL,NULL,Married,"Lighting technician, broadcasting/film/video",woodnicole@example.org,Appliances,8200,15100,4400,10700,9200
4718,Lindsey Meza,56,Male,Jonesland,NULL,NULL,Divorced,"Nurse, adult",ayalaconnor@example.net,Books,17500,26900,3700,5800,3600
1103,Adam Harris,19,Female,Brettshire,NULL,NULL,Married,"Engineer, agricultural",jmckee@example.net,Clothing,7600,14300,4900,5800,8500
1215,Michael Macdonald,35,Male,Jordanmouth,NULL,NULL,Divorced,"Exhibitions officer, museum/gallery",amy62@example.org,Clothing,5300,5700,3700,13300,10700
2987,Russell Flores,60,Male,Lake Travisbury,NULL,NULL,Divorced,"Engineer, site",ian47@example.com,Clothing,19600,28000,5200,11400,12200
5466,Mark Harrell,23,Female,West Caitlinport,NULL,NULL,Married,"Development worker, community",brandysmith@example.com,Clothing,12200,16500,12500,16600,16700
4330,Julie Sosa,56,Female,Reedborough,NULL,NULL,Widowed,"Therapist, art",torr@example.org,Electronics,17000,26800,12900,15900,18200
4704,Carol Oconnor DDS,46,Male,Baileytown,NULL,NULL,Single,Legal secretary,todd98@example.com,Clothing,17200,25100,9000,13200,8200
3940,Brian Esparza,19,Female,Zacharyport,NULL,NULL,Single,"Engineer, broadcasting (operations)",tylerhughes@example.org,Electronics,16200,17800,11400,14900,13200
3306,Ashlee Soto,40,Other,Justinburgh,NULL,NULL,Married,Oceanographer,rosslori@example.com,Clothing,13700,21300,4000,4600,1800
3623,Jennifer Simon,48,Male,Deborahstad,NULL,NULL,Widowed,Associate Professor,erivera@example.org,Electronics,9700,14500,14700,21100,21300
6065,Dr. Christina Jensen,31,Male,New Anna,NULL,NULL,Married,Copy,mary83@example.net,Furniture,6300,8200,10100,12900,14300
5940,Maria Norris,18,Male,Gregoryview,NULL,NULL,Married,"Solicitor, Scotland",shirleysherman@example.org,Electronics,11400,13400,6300,13300,9600
1618,Lori Arias,54,Male,South Jessestad,NULL,NULL,Married,Translator,debraedwards@example.com,Appliances,17200,19500,12500,20700,22800
7029,Michael Wood,23,Other,Sarahshire,NULL,NULL,Single,Psychiatric nurse,katieguzman@example.net,Books,7900,16700,8800,13600,9500
7827,Jennifer Steele,59,Female,Millerberg,NULL,NULL,Widowed,Medical sales representative,wallacetiffany@example.org,Appliances,6600,16400,12800,17900,19300
3107,Janet Cole,63,Other,South Stevenmouth,NULL,NULL,Divorced,"Pharmacist, hospital",morrischristina@example.com,Furniture,15200,23100,7700,10700,9400
1695,Michael Conrad,56,Female,Port Christopher,NULL,NULL,Single,Chartered loss adjuster,edward22@example.org,Clothing,17500,19600,4000,5000,4300
6637,Casey Hill,32,Male,East Benjamin,NULL,NULL,Divorced,"Engineer, technical sales",orodriguez@example.org,Clothing,6800,16000,3300,9100,5500
5162,Rebecca Craig,26,Other,Lake Christopher,NULL,NULL,Married,Barista,martin17@example.net,Appliances,19700,25300,5000,10600,12100
6602,Susan Schwartz,52,Male,East Brandon,NULL,NULL,Divorced,Holiday representative,danielandrews@example.org,Clothing,6300,6800,8700,16000,14200
1732,Keith Johnson,46,Male,North Laurenmouth,NULL,NULL,Single,Software engineer,kjohnson@example.com,Other,8800,14000,2000,7700,9500
2724,Lisa Foley,57,Other,Kellerton,NULL,NULL,Single,Clinical research associate,william30@example.net,Appliances,8800,13400,6500,7600,9900
4030,Donald Fowler,44,Other,Davidstad,NULL,NULL,Widowed,"Loss adjuster, chartered",chamberskimberly@example.com,Other,19400,28000,9300,15600,13800
5100,Abigail Robinson,44,Male,Smithport,NULL,NULL,Married,Museum/gallery conservator,ashley18@example.com,Other,12700,21900,4700,10400,14200
6945,Jenny Simpson,59,Female,New Shanemouth,NULL,NULL,Widowed,"Librarian, public",ruth63@example.com,Other,7100,10100,3300,7300,7900
2204,Christine Young,57,Male,Travisfort,NULL,NULL,Married,Armed forces operational officer,maryerickson@example.org,Appliances,11300,16900,7300,8800,8600
9944,Laura Cooper,58,Other,West Pamela,NULL,NULL,Widowed,Systems analyst,briangarcia@example.net,Appliances,8000,15800,10100,16400,18600
8666,Tiffany Huerta,31,Female,North Stephanie,NULL,NULL,Married,Lexicographer,riveramelinda@example.net,Books,19200,22800,11100,20600,21700
8518,Andrew Richardson,40,Other,North Robertbury,NULL,NULL,Married,Lexicographer,jrobertson@example.com,Books,15600,25200,14100,22400,27200
5078,Allison Grant,64,Female,Port Michaelfort,NULL,NULL,Divorced,Agricultural engineer,bjohnson@example.net,Furniture,10700,20200,2200,2400,500
9452,Megan James,27,Other,Port Gregory,NULL,NULL,Divorced,Soil scientist,thomasvalerie@example.com,Clothing,18300,28300,8600,9900,14500
2054,Maria Young,47,Female,Jacksonview,NULL,NULL,Married,Automotive engineer,oscardrake@example.com,Clothing,14700,20400,7600,12700,12000
2940,Keith Lang,33,Other,Lake Jaime,NULL,NULL,Single,"Education officer, museum",matthewhill@example.net,Other,16500,19400,5400,10600,15500
1375,Nicole Moore,58,Other,Lisaland,NULL,NULL,Widowed,Printmaker,meyersjody@example.org,Books,16300,23100,1700,2100,2900
1089,Christine Rice,63,Female,Karabury,NULL,NULL,Single,Public relations officer,kellyrichardson@example.com,Appliances,12600,15600,11300,18400,22100
6556,David Andrade,44,Female,Rodriguezton,NULL,NULL,Single,"Editor, film/video",xhorn@example.org,Books,20000,23900,12500,19500,20300
2321,Peter Lopez,26,Male,East Jefferymouth,NULL,NULL,Single,Information systems manager,zwebb@example.org,Appliances,15900,25900,15000,15000,17500
9654,Kenneth Robinson,40,Male,East Wendystad,NULL,NULL,Widowed,"Accountant, chartered",sosakara@example.com,Clothing,12800,18800,7300,8400,3700
3185,Edgar Howard,41,Male,Port Annestad,NULL,NULL,Married,Hydrogeologist,christinayoung@example.org,Furniture,19500,21900,3400,11100,12200
8604,Tiffany Anderson,32,Male,Monicaberg,NULL,NULL,Widowed,Food technologist,pstevens@example.net,Appliances,6500,11200,12800,20700,17100
8937,Jose Velazquez,57,Female,Brookeborough,NULL,NULL,Widowed,Biomedical engineer,williamsondiane@example.net,Appliances,7500,16100,3600,11700,10000
2559,Nicole Chavez,28,Male,South Sharonshire,NULL,NULL,Divorced,Contracting civil engineer,ramireznicole@example.org,Electronics,10300,17600,4500,8300,4100
4800,Anthony Moon,19,Female,Chavezland,NULL,NULL,Widowed,Sports administrator,amorris@example.org,Books,10400,16000,4100,10600,10400
7704,Kimberly Mora,26,Other,North Rachelberg,NULL,NULL,Widowed,"Designer, industrial/product",nmills@example.org,Electronics,11700,17600,1300,8400,11500
3646,Laura Robles,27,Other,West Angelabury,NULL,NULL,Single,"Designer, ceramics/pottery",kingjohnny@example.org,Appliances,7000,16800,2500,5100,10100
9573,Valerie Nguyen,63,Female,Conleyhaven,NULL,NULL,Married,Biomedical engineer,brooksmark@example.com,Electronics,9000,12600,6600,14900,12700
9602,Alison Young,57,Female,Travisfurt,NULL,NULL,Married,Theme park manager,stephanieanderson@example.net,Electronics,11100,21000,4300,12800,16400
2551,William Munoz,26,Other,Garyland,NULL,NULL,Single,Sports coach,russelljeffrey@example.net,Electronics,9400,14200,6000,11800,15700
8423,Alexander Johnson,29,Male,Meganfurt,NULL,NULL,Married,General practice doctor,montgomeryvalerie@example.net,Other,19100,25500,11200,15500,13400
6375,Brandon Martin,62,Other,Rebeccaburgh,NULL,NULL,Single,Financial risk analyst,hallangela@example.net,Books,6900,13600,10500,15100,14100
6594,Trevor Ramos,47,Male,Hullhaven,NULL,NULL,Divorced,Hospital doctor,brownmonica@example.com,Electronics,9000,14300,3100,3700,3900
7695,Christopher Beasley,47,Male,Gregorychester,NULL,NULL,Married,"Engineer, energy",danny59@example.com,Furniture,5000,7000,7600,10400,9900
7943,Henry Leach,46,Other,Timview,NULL,NULL,Married,"Engineer, civil (consulting)",joyce84@example.org,Clothing,15400,17900,2900,8700,10300
2317,Sherry Benson,62,Male,Lake Markshire,NULL,NULL,Divorced,Civil Service administrator,shellyfrancis@example.org,Appliances,16500,24200,1500,5700,7500
1565,Joseph York,64,Female,Wallaceport,NULL,NULL,Single,Software engineer,zsmith@example.com,Clothing,17000,18700,2600,9700,4800
9328,Brittany Kelley,51,Female,Matthewview,NULL,NULL,Married,"Therapist, nutritional",johnsonjustin@example.com,Clothing,12400,15600,6000,15800,19700
1451,Jeffery Acosta,19,Male,North Natalietown,NULL,NULL,Divorced,Interior and spatial designer,kristietaylor@example.com,Furniture,5800,6400,12300,20200,18500
1449,Rebecca Thomas,52,Male,Traceytown,NULL,NULL,Married,"Engineer, maintenance (IT)",paul21@example.net,Other,10900,19100,4200,11800,9900
4495,Angie Walker,54,Female,Jilltown,NULL,NULL,Single,"Engineer, control and instrumentation",creyes@example.org,Other,12300,18400,3300,9300,7900
2424,Adam Fletcher MD,52,Other,Rayborough,NULL,NULL,Widowed,Energy manager,thomasdanielle@example.net,Clothing,12200,16900,9400,18500,14600
4223,Alice Campos,42,Male,Brownberg,NULL,NULL,Divorced,Animator,zacharyfranklin@example.com,Appliances,16600,23600,4100,12500,12600
8817,James Carlson,56,Male,Tanyaburgh,NULL,NULL,Single,Information systems manager,williamsonkevin@example.org,Books,6800,8100,2000,6600,10200
7914,Mary Price,63,Male,Port Martinland,NULL,NULL,Single,Medical physicist,nmoore@example.net,Electronics,10900,20000,12800,21900,26400
9235,Jorge Hernandez,54,Male,New Jamesville,NULL,NULL,Divorced,Solicitor,nicole56@example.net,Electronics,11700,18300,2200,7900,7200
1764,Lisa Mccullough,22,Male,Samuelbury,NULL,NULL,Divorced,Art therapist,uherrera@example.net,Books,20000,21500,5300,6700,2600
4774,Timothy Grant Jr.,63,Other,Lewiston,NULL,NULL,Single,"Embryologist, clinical",christianjoyce@example.org,Other,10000,13600,12000,13200,15200
5733,Madeline Sandoval,50,Other,Lake Lisa,NULL,NULL,Single,Teaching laboratory technician,briancross@example.com,Electronics,15800,16800,11100,20800,18000
3274,Ricardo Mann,35,Male,Aprilview,NULL,NULL,Single,Automotive engineer,ypaul@example.com,Electronics,7900,17600,13700,22100,23100
6735,Brittany Martinez,61,Male,Jeremymouth,NULL,NULL,Divorced,Nutritional therapist,jenniferjennings@example.com,Books,18900,20900,1700,4500,3500
8531,Misty Porter,59,Male,Chungport,NULL,NULL,Widowed,Publishing rights manager,oroberts@example.com,Clothing,10700,14100,10700,10700,10200
2419,Sarah Brown,20,Other,North Michaelland,NULL,NULL,Single,Research scientist (medical),sullivanstephen@example.net,Appliances,8800,14500,11900,16200,13900
4967,Jennifer Trujillo,36,Female,Lake Mackenzie,NULL,NULL,Single,Holiday representative,gonzalezjohn@example.org,Electronics,11800,18300,5400,9900,12200
8299,Marilyn Hopkins,23,Other,East Victoria,NULL,NULL,Single,Quantity surveyor,jasmin40@example.com,Electronics,8600,10400,10000,18100,16500
6515,Andrew Higgins,43,Other,West Jacquelineville,NULL,NULL,Married,Training and development officer,bpatrick@example.net,Furniture,6800,12300,6400,10100,7400
8476,Stephen Allen,51,Female,West William,NULL,NULL,Widowed,"Lecturer, further education",eyoung@example.org,Electronics,6500,7600,5700,12700,17200
4360,Laura Goodwin,54,Other,Kristophermouth,NULL,NULL,Widowed,Town planner,edward40@example.org,Other,9200,12000,8000,14600,18300
9793,Joanna Dillon DDS,63,Other,West Tyronehaven,NULL,NULL,Married,"Radiographer, therapeutic",barrerakelly@example.org,Electronics,12800,18500,8100,12800,10200
2125,Jason Anderson,64,Female,North Randall,NULL,NULL,Single,Meteorologist,joshua14@example.org,Clothing,19500,23900,12400,21300,22600
8235,Tara Green,34,Female,South Nathanfort,NULL,NULL,Single,"Therapist, occupational",anthony61@example.org,Clothing,12300,12600,4800,6100,10500
6927,Jodi Hill,52,Female,Davidstad,NULL,NULL,Married,"Education officer, community",nancyrichard@example.org,Other,16200,21500,1800,2300,-200
5139,Susan Rodriguez,55,Other,Mccarthymouth,NULL,NULL,Married,Sub,markjames@example.org,Electronics,8100,8700,7200,9300,7300
9189,Steven Kelly,47,Other,North Theresaborough,NULL,NULL,Widowed,Production engineer,blowery@example.org,Books,16900,21900,8500,14800,19200
7248,Jessica Roman,35,Female,Beardshire,NULL,NULL,Widowed,Osteopath,rryan@example.org,Clothing,12700,19100,13700,15400,13400
4040,Aaron Martin,18,Male,Alvarezshire,NULL,NULL,Divorced,"Accountant, chartered management",elizabeth05@example.net,Appliances,15300,20000,11500,20600,18900
5272,Jasmine Mcguire,42,Female,Jonesfurt,NULL,NULL,Married,"Therapist, horticultural",courtney56@example.com,Other,11900,14900,15000,24500,22100
6305,Miguel Smith,63,Male,East Shaun,NULL,NULL,Married,Health service manager,leonscott@example.org,Furniture,17800,22700,13200,22400,20300
2708,Mike Reeves,45,Male,Gloriafort,NULL,NULL,Married,Community pharmacist,danielle03@example.com,Electronics,18800,19800,2500,7700,5200
3723,Deborah Castro,52,Other,Kimshire,NULL,NULL,Widowed,Multimedia programmer,kellymelissa@example.org,Appliances,17600,22300,3200,4500,2600
6099,Deborah Fernandez,32,Other,Rodrigueztown,NULL,NULL,Married,Community education officer,kyle64@example.org,Other,16200,19000,8100,11300,14200
5048,James Ross II,25,Male,Rachelton,NULL,NULL,Divorced,Systems analyst,zclark@example.net,Other,7000,7300,10800,18600,18100
1218,Melanie Black,50,Female,East Michaela,NULL,NULL,Married,"Scientist, marine",michelle06@example.net,Electronics,6000,10000,4500,7000,3900
1456,Emily Thomas,27,Male,Lake Morgan,NULL,NULL,Single,"Engineer, broadcasting (operations)",towens@example.com,Clothing,16000,17200,11700,14100,19000
2063,Cheryl Burnett,36,Other,Charleschester,NULL,NULL,Divorced,Chemical engineer,tgregory@example.net,Furniture,13200,22300,6100,7600,3900
4764,Trevor Cohen,65,Other,New Justinton,NULL,NULL,Widowed,"Doctor, general practice",patricia45@example.net,Appliances,11400,19700,14400,19400,15900
8301,Catherine Bishop,24,Other,South Christopher,NULL,NULL,Widowed,Diplomatic Services operational officer,sean46@example.com,Appliances,5600,9800,7300,10000,6000
5241,Deborah Cooper,24,Female,South Jean,NULL,NULL,Divorced,Magazine features editor,hamiltoneric@example.org,Appliances,7300,9100,14900,20700,24300
5844,Sandra Smith,47,Female,Martinton,NULL,NULL,Divorced,Recycling officer,kenneth40@example.org,Books,10800,12500,1400,11400,14800
9970,Mary Fernandez,33,Male,New Rebeccaview,NULL,NULL,Divorced,Holiday representative,amandapeters@example.net,Furniture,19700,20100,10700,13100,14400
9844,Meagan Mills,27,Male,North Joseph,NULL,NULL,Divorced,"Scientist, physiological",jessicagarcia@example.net,Other,20000,23600,10100,19200,22000
9940,Margaret Bailey,41,Male,West Todd,NULL,NULL,Widowed,Economist,laurieharvey@example.org,Electronics,5500,11500,13200,17500,12500
1104,Valerie Dixon,55,Male,Andersonfurt,NULL,NULL,Divorced,Armed forces logistics/support/administrative officer,katherinecallahan@example.net,Electronics,11800,20700,14900,16200,20900
4826,Robert Neal,41,Other,Port Michael,NULL,NULL,Divorced,"Accountant, chartered management",justin37@example.net,Electronics,19700,21400,13400,23000,24900
8670,James White,39,Female,East Derrickhaven,NULL,NULL,Single,Graphic designer,amanda47@example.net,Other,6000,15700,9800,15100,10600
3999,Amanda Schneider,24,Male,West Julie,NULL,NULL,Single,Haematologist,nicholaskim@example.net,Electronics,9400,18400,13800,14300,15400
8114,Allison Campbell,19,Other,Reedmouth,NULL,NULL,Single,Systems developer,bowenchristopher@example.net,Clothing,17000,23000,9200,17300,17000
9895,Marie Coleman,60,Female,North Christina,NULL,NULL,Widowed,Solicitor,kaylagraham@example.org,Clothing,18200,23900,10900,19500,22400
2755,David Shaw,32,Female,Lake Vernon,NULL,NULL,Divorced,"Production assistant, television",eric33@example.org,Electronics,16300,24100,7900,15400,14400
9383,Cynthia Wolf,56,Male,Jenkinsmouth,NULL,NULL,Single,Hotel manager,hernandezzachary@example.net,Furniture,12100,12100,5600,7100,8400
9559,Jack Gutierrez,42,Male,Hallborough,NULL,NULL,Widowed,Learning mentor,derekking@example.net,Clothing,9600,10600,1600,11400,13700
4755,David Sexton,27,Male,Penafurt,NULL,NULL,Married,Air cabin crew,johnsonbrian@example.org,Clothing,19900,20100,9100,14800,13300
8715,Tammy Allen,60,Female,Stevenview,NULL,NULL,Widowed,Dealer,cassandra07@example.org,Appliances,16100,19300,6600,12400,13600
4106,Michael Merritt,52,Female,Kathyfurt,NULL,NULL,Divorced,"Optician, dispensing",msmith@example.com,Other,17500,20200,1700,10100,7400
8340,Joanne Schwartz,49,Other,Tiffanyhaven,NULL,NULL,Married,Actuary,jandrews@example.net,Other,7300,9200,8100,15600,20300
9534,Sarah Petersen,61,Other,South Arthurport,NULL,NULL,Married,Computer games developer,gregorytravis@example.org,Furniture,17000,24000,2400,8800,10300
9604,Raven Scott,60,Other,Lewisstad,NULL,NULL,Widowed,"Sales professional, IT",alexis87@example.com,Books,13900,23200,13000,14700,13200
3449,Deborah Cooley,39,Female,North Lisaview,NULL,NULL,Married,"Surveyor, building control",michael15@example.org,Other,15400,23100,14500,20800,20800
6276,Katherine Aguilar,30,Other,Carpenterburgh,NULL,NULL,Single,Data scientist,barbaraspencer@example.net,Clothing,13500,20200,10100,10100,7900
4371,Cheryl Barrett,38,Female,North Justinfurt,NULL,NULL,Married,"Presenter, broadcasting",burnettmichael@example.org,Clothing,13200,18600,6900,13600,18200
7778,Aaron Smith,18,Male,Jonesburgh,NULL,NULL,Single,"Surveyor, land/geomatics",jefferycaldwell@example.com,Books,7600,9000,5000,14400,16700
9912,John Chan,55,Male,Rodriguezburgh,NULL,NULL,Single,Gaffer,joshuaskinner@example.net,Furniture,9100,19000,3500,4100,700
5703,Randall Foster,52,Male,Teresaton,NULL,NULL,Married,"Physicist, medical",dmiller@example.org,Other,13400,17000,7300,14300,9900
6826,Phyllis Norton,35,Male,South Jessica,NULL,NULL,Divorced,Community development worker,christopher88@example.com,Books,15500,18500,7100,12600,14300
9751,Jessica Wilson,61,Male,Loganfurt,NULL,NULL,Married,"Administrator, charities/voluntary organisations",victor71@example.org,Appliances,17600,21400,7800,15200,15600
6968,Harold Sanders,44,Female,Michaelland,NULL,NULL,Single,Immigration officer,hannah10@example.org,Other,12300,13800,14600,20700,21800
5175,Amber Peters,19,Other,West Bethanymouth,NULL,NULL,Single,Sports therapist,rthomas@example.org,Books,15200,15800,2400,8900,10800
1886,Brenda Jones,22,Female,West Henrytown,NULL,NULL,Divorced,"Scientist, research (physical sciences)",aguirrebrett@example.net,Appliances,19000,22000,6600,16500,11900
4809,Caleb Fisher,18,Female,New Shannon,NULL,NULL,Married,Special effects artist,benjamin62@example.org,Electronics,5900,11200,10900,13100,14500
9079,Thomas Foley,40,Other,West Katrina,NULL,NULL,Married,Regulatory affairs officer,barryunderwood@example.com,Books,16600,24700,10000,18800,18200
7254,Michael Herrera,45,Female,South Gabrielle,NULL,NULL,Married,"Editor, commissioning",patricia46@example.com,Clothing,7200,15100,5400,12800,12800
3129,Adam Coleman,24,Other,Rebeccaside,NULL,NULL,Single,Network engineer,annebishop@example.com,Clothing,13000,18800,5500,7700,11400
6332,Hector Newman,48,Female,Port Karen,NULL,NULL,Divorced,Arts development officer,fdelgado@example.org,Appliances,11400,12200,7000,16300,21200
1184,Jessica Levine,45,Female,South Anthonyshire,NULL,NULL,Single,Illustrator,lidaniel@example.net,Clothing,13200,14600,9100,10700,7900
6406,Carrie Santana,60,Other,Lake Ashleyville,NULL,NULL,Married,Veterinary surgeon,vmeyer@example.org,Other,7900,14200,10100,11400,12200
1708,Edward Peterson,60,Female,Lake Justinton,NULL,NULL,Single,Maintenance engineer,sarahgonzales@example.net,Other,15300,22900,1700,6600,3100
7982,Kathryn Leach,28,Female,Dennismouth,NULL,NULL,Widowed,"Surveyor, land/geomatics",melody56@example.net,Appliances,18100,24900,10000,18400,22300
9036,Robert Cox,46,Other,West Christopherberg,NULL,NULL,Single,Dramatherapist,whopkins@example.com,Appliances,5000,5200,4600,12200,13800
9642,Daniel Williams,23,Female,Hernandezbury,NULL,NULL,Divorced,Event organiser,theresa25@example.org,Other,18800,26800,5800,13500,14300
6936,Dominique Greene,63,Other,Port Cory,NULL,NULL,Single,Market researcher,peter36@example.net,Furniture,16800,23300,13600,17700,16700
4648,Andre Cross,54,Other,New Jade,NULL,NULL,Single,"Radiographer, diagnostic",jasonramsey@example.org,Appliances,15500,22800,14800,21200,25000
3742,Morgan Johnson,27,Female,East Ruben,NULL,NULL,Divorced,Technical brewer,briandrake@example.com,Electronics,6300,9300,8900,13800,8900
3653,Jose Lawrence,53,Male,Bradshawfurt,NULL,NULL,Divorced,Commissioning editor,jasonwatson@example.com,Electronics,9800,18900,5400,10700,5800
7449,Sheri Yates,63,Female,Josephport,NULL,NULL,Single,Telecommunications researcher,pam05@example.net,Appliances,18200,20000,13500,21200,24800
1571,Stephen Henderson,39,Female,Stevenston,NULL,NULL,Married,"Secretary, company",higginsmegan@example.org,Furniture,14200,17900,1900,10700,8300
3008,Julie Thomas,43,Female,Lake Christineville,NULL,NULL,Single,Herbalist,pjones@example.net,Furniture,17700,23100,3300,13000,12800
8598,Erin Greene,51,Female,South Ashley,NULL,NULL,Single,Occupational psychologist,annecunningham@example.net,Electronics,16300,16300,2400,5500,7900
2468,Barbara Conner,63,Other,Tanyamouth,NULL,NULL,Married,Site engineer,bennettjohn@example.com,Books,6300,14100,6900,10400,6600
5196,Donna Williams,46,Other,Paulafurt,NULL,NULL,Widowed,"Education officer, community",garciaallison@example.net,Clothing,10200,14700,6600,11600,10700
5849,Robert Bailey,59,Male,Ashleyborough,NULL,NULL,Married,Oceanographer,krobertson@example.com,Clothing,11800,14800,1500,5800,5400
4653,Edgar Patterson,39,Other,South Barbaratown,NULL,NULL,Single,Gaffer,susan66@example.org,Electronics,19000,26300,14400,18100,20900
5739,Gabriella Bailey,49,Female,Lyonsmouth,NULL,NULL,Married,Art therapist,idixon@example.org,Other,8300,13600,13200,18900,17200
8360,Billy Diaz,56,Female,Jamiestad,NULL,NULL,Married,Trade union research officer,michael31@example.com,Appliances,12300,14600,1000,2700,0
2991,Danielle Lin,56,Male,Timothyborough,NULL,NULL,Single,"Psychologist, educational",robin70@example.com,Electronics,16200,24700,9400,11100,13100
2135,Crystal Daniel,18,Female,Pagehaven,NULL,NULL,Married,Dietitian,andrearich@example.org,Clothing,17400,25900,6100,11300,9600
6730,Taylor Franklin,42,Other,Port Jenniferborough,NULL,NULL,Widowed,"Editor, magazine features",hcollins@example.org,Furniture,8100,9100,4300,12000,10000
9635,Kathleen Henry,33,Female,North Jonathanport,NULL,NULL,Divorced,"Surveyor, minerals",nicholas67@example.net,Other,5700,12400,9700,18600,17000
9001,Laura Payne,23,Other,South Raychester,NULL,NULL,Divorced,"Accountant, chartered management",williamthompson@example.net,Furniture,11100,15700,5500,15000,16000
5492,Tyler Jennings,44,Other,North Kathryn,NULL,NULL,Widowed,Interior and spatial designer,gonzalezjames@example.net,Appliances,9000,9800,9200,15700,18500
5376,Zachary Mckenzie,31,Female,Port Amybury,NULL,NULL,Divorced,"Programmer, multimedia",xkennedy@example.com,Other,12900,19600,2500,6300,5600
6045,Thomas Huang,22,Female,Lake Ricky,NULL,NULL,Widowed,Management consultant,vrobertson@example.com,Other,19100,26000,1500,10400,10000
1555,Jason Reeves,44,Female,East Crystalport,NULL,NULL,Married,"Pharmacist, hospital",prestonangelica@example.org,Furniture,5300,11700,4700,11700,9000
3974,Shannon Munoz,53,Other,East Sarahaven,NULL,NULL,Married,Cytogeneticist,carlsondavid@example.com,Appliances,19100,29100,4600,8600,9900
6448,Emily Garcia,58,Male,East Amy,NULL,NULL,Widowed,"Scientist, biomedical",pstevenson@example.net,Furniture,15400,21800,3800,12900,13300
5159,Tiffany Romero,51,Female,South Abigail,NULL,NULL,Married,Health and safety inspector,timothy26@example.net,Appliances,7300,14300,14400,23800,21400
7448,Linda Clark,41,Other,East Christopherburgh,NULL,NULL,Widowed,Tourism officer,curtisjohnson@example.com,Clothing,10700,10900,10300,17300,17600
1532,Debra Molina,28,Other,New Seth,NULL,NULL,Widowed,"Sales professional, IT",tiffanyjackson@example.net,Other,7900,12800,2800,10800,14700
5514,Sara Galvan,34,Female,Port Michelle,NULL,NULL,Married,Seismic interpreter,jessica67@example.net,Other,16800,22800,10500,13200,17800
9739,Eric Wong,39,Other,Port Paulberg,NULL,NULL,Single,Sales executive,lmitchell@example.net,Furniture,8000,8500,11100,13600,13300
5136,Matthew Lang,21,Female,East Evan,NULL,NULL,Single,Multimedia specialist,brooke85@example.net,Clothing,8900,17000,3500,6100,5700
9292,Courtney Villanueva,64,Male,Lambertbury,NULL,NULL,Single,"Therapist, occupational",virginia08@example.com,Books,17700,22600,9600,17500,17600
9978,Alicia Ramos,30,Other,Lake Yolanda,NULL,NULL,Single,Counsellor,aliciamason@example.com,Appliances,12400,17100,8700,17800,16300
9060,Megan Terry,27,Other,Lake Laura,NULL,NULL,Divorced,Contracting civil engineer,catherine51@example.com,Other,18000,21200,9200,12900,13600
7956,Raymond Taylor,61,Male,North Karen,NULL,NULL,Married,Investment analyst,dawn64@example.org,Furniture,11900,21400,4400,13100,10400
9501,Gloria Hudson,53,Female,East Evanside,NULL,NULL,Single,Risk analyst,laura44@example.net,Other,15600,15800,5000,9400,11700
5643,Debbie Herman,18,Female,North Ryan,NULL,NULL,Divorced,Dance movement psychotherapist,katrinahughes@example.com,Furniture,17300,21800,12100,20700,17300
4564,Donna Barker,31,Female,Davidmouth,NULL,NULL,Married,Electrical engineer,vincenttiffany@example.net,Furniture,17000,27000,13400,15000,17300
1347,David Cole,61,Other,Wilsonhaven,NULL,NULL,Married,Special educational needs teacher,vincentrose@example.net,Furniture,11200,12000,9100,18100,21800
6560,Alejandro Graham,30,Male,Lake Thomas,NULL,NULL,Single,"Scientist, biomedical",rwatkins@example.org,Electronics,16600,21000,5400,13700,11600
8171,Roger Davis,35,Male,Lake Ryanborough,NULL,NULL,Widowed,"Engineer, aeronautical",brewermegan@example.net,Clothing,19100,22100,10100,12300,8500
3543,Brandi Oliver,53,Female,West David,NULL,NULL,Widowed,"Engineer, electrical",torreschelsea@example.org,Other,8700,18000,6700,13100,17300
5808,John Hernandez,21,Other,Porterbury,NULL,NULL,Divorced,Oncologist,tdavis@example.org,Other,14800,23200,5400,12300,10700
1546,Holly Chen,40,Female,Fryhaven,NULL,NULL,Divorced,"Accountant, chartered management",conniehenry@example.com,Appliances,9800,17800,10600,19400,17400
8577,Tommy Roberts,20,Other,Bradystad,NULL,NULL,Single,Animal technologist,moniqueriley@example.org,Other,18000,19300,8800,16900,19000
2023,Dustin Jones,37,Female,North David,NULL,NULL,Divorced,Armed forces technical officer,markcastillo@example.net,Other,8400,18200,8500,12600,13100
8444,Michael Kaiser,20,Female,New Anna,NULL,NULL,Married,Tax adviser,conraddevin@example.com,Appliances,6700,14100,4200,13200,13000
9839,Laura Figueroa,30,Male,New Bradley,NULL,NULL,Widowed,Emergency planning/management officer,vcarlson@example.net,Electronics,12000,21400,5500,6900,4400
8870,Paula Smith,60,Female,West Mercedes,NULL,NULL,Widowed,Art gallery manager,tracyrichardson@example.org,Other,15600,25200,1000,10700,7500
8948,Christine Price PhD,28,Female,Michaelburgh,NULL,NULL,Divorced,Computer games developer,umcfarland@example.net,Books,13700,17900,11000,15500,19900
5952,Laura Saunders,34,Other,East Victoriafurt,NULL,NULL,Single,Veterinary surgeon,pdavid@example.com,Clothing,17900,19600,1800,8900,5800
